center,left,right,steering,throttle,reverse,speed
center_2022_09_20_23_55_22_023.jpg,left_2022_09_20_23_55_22_023.jpg,right_2022_09_20_23_55_22_023.jpg,0.7,0.7995678,0.0,18.78261
center_2022_09_20_23_55_22_229.jpg,left_2022_09_20_23_55_22_229.jpg,right_2022_09_20_23_55_22_229.jpg,0.05,0.2800809,0.0,19.75696
center_2022_09_20_23_55_22_300.jpg,left_2022_09_20_23_55_22_300.jpg,right_2022_09_20_23_55_22_300.jpg,0.25,0.04216918,0.0,19.76772
center_2022_09_20_23_55_22_369.jpg,left_2022_09_20_23_55_22_369.jpg,right_2022_09_20_23_55_22_369.jpg,0.4,0.0,0.0,19.27004
center_2022_09_20_23_55_22_439.jpg,left_2022_09_20_23_55_22_439.jpg,right_2022_09_20_23_55_22_439.jpg,0.6000001,0.1173588,0.0,19.0231
center_2022_09_20_23_55_22_507.jpg,left_2022_09_20_23_55_22_507.jpg,right_2022_09_20_23_55_22_507.jpg,0.7500002,0.2961117,0.0,19.2284
center_2022_09_20_23_55_22_577.jpg,left_2022_09_20_23_55_22_577.jpg,right_2022_09_20_23_55_22_577.jpg,0.9500002,0.5305734,0.0,19.23395
center_2022_09_20_23_55_22_644.jpg,left_2022_09_20_23_55_22_644.jpg,right_2022_09_20_23_55_22_644.jpg,1.0,0.7179284,0.0,19.20395
center_2022_09_20_23_55_22_989.jpg,left_2022_09_20_23_55_22_989.jpg,right_2022_09_20_23_55_22_989.jpg,0.05,0.4961479,0.0,21.37025
center_2022_09_20_23_55_23_058.jpg,left_2022_09_20_23_55_23_058.jpg,right_2022_09_20_23_55_23_058.jpg,0.25,0.7300018,0.0,21.76705
center_2022_09_20_23_55_23_129.jpg,left_2022_09_20_23_55_23_129.jpg,right_2022_09_20_23_55_23_129.jpg,0.4,0.9141958,0.0,22.22489
center_2022_09_20_23_55_23_198.jpg,left_2022_09_20_23_55_23_198.jpg,right_2022_09_20_23_55_23_198.jpg,0.6000001,1.0,0.0,22.84811
center_2022_09_20_23_55_23_265.jpg,left_2022_09_20_23_55_23_265.jpg,right_2022_09_20_23_55_23_265.jpg,0.7500002,1.0,0.0,23.26573
center_2022_09_20_23_55_23_331.jpg,left_2022_09_20_23_55_23_331.jpg,right_2022_09_20_23_55_23_331.jpg,0.9000002,1.0,0.0,23.66335
center_2022_09_20_23_55_23_605.jpg,left_2022_09_20_23_55_23_605.jpg,right_2022_09_20_23_55_23_605.jpg,0.2,0.303416,0.0,24.86145
center_2022_09_20_23_55_23_674.jpg,left_2022_09_20_23_55_23_674.jpg,right_2022_09_20_23_55_23_674.jpg,0.35,0.4813676,0.0,24.95695
center_2022_09_20_23_55_23_741.jpg,left_2022_09_20_23_55_23_741.jpg,right_2022_09_20_23_55_23_741.jpg,0.5500001,0.7271837,0.0,25.20439
center_2022_09_20_23_55_23_809.jpg,left_2022_09_20_23_55_23_809.jpg,right_2022_09_20_23_55_23_809.jpg,0.7,0.9025365,0.0,25.48622
center_2022_09_20_23_55_24_014.jpg,left_2022_09_20_23_55_24_014.jpg,right_2022_09_20_23_55_24_014.jpg,0.0,0.582187,0.0,26.80713
center_2022_09_20_23_55_24_082.jpg,left_2022_09_20_23_55_24_082.jpg,right_2022_09_20_23_55_24_082.jpg,0.15,0.352453,0.0,27.05161
center_2022_09_20_23_55_24_152.jpg,left_2022_09_20_23_55_24_152.jpg,right_2022_09_20_23_55_24_152.jpg,0.3,0.1640443,0.0,27.05838
center_2022_09_20_23_55_24_223.jpg,left_2022_09_20_23_55_24_223.jpg,right_2022_09_20_23_55_24_223.jpg,0.5000001,0.0,0.0,26.79044
center_2022_09_20_23_55_24_294.jpg,left_2022_09_20_23_55_24_294.jpg,right_2022_09_20_23_55_24_294.jpg,0.6500001,0.0,0.0,26.48904
center_2022_09_20_23_55_24_363.jpg,left_2022_09_20_23_55_24_363.jpg,right_2022_09_20_23_55_24_363.jpg,0.8500001,0.0,0.0,26.01102
center_2022_09_20_23_55_24_567.jpg,left_2022_09_20_23_55_24_567.jpg,right_2022_09_20_23_55_24_567.jpg,0.1,0.0,0.0,25.21958
center_2022_09_20_23_55_24_638.jpg,left_2022_09_20_23_55_24_638.jpg,right_2022_09_20_23_55_24_638.jpg,0.3,0.0,0.0,25.00808
center_2022_09_20_23_55_24_707.jpg,left_2022_09_20_23_55_24_707.jpg,right_2022_09_20_23_55_24_707.jpg,0.45,0.0,0.0,24.80172
center_2022_09_20_23_55_24_774.jpg,left_2022_09_20_23_55_24_774.jpg,right_2022_09_20_23_55_24_774.jpg,0.6000001,0.0,0.0,24.54479
center_2022_09_20_23_55_24_844.jpg,left_2022_09_20_23_55_24_844.jpg,right_2022_09_20_23_55_24_844.jpg,0.8000001,0.0,0.0,24.1309
center_2022_09_20_23_55_25_183.jpg,left_2022_09_20_23_55_25_183.jpg,right_2022_09_20_23_55_25_183.jpg,0.05,0.4713915,0.0,23.50099
center_2022_09_20_23_55_25_250.jpg,left_2022_09_20_23_55_25_250.jpg,right_2022_09_20_23_55_25_250.jpg,0.2,0.6547521,0.0,23.73867
center_2022_09_20_23_55_25_318.jpg,left_2022_09_20_23_55_25_318.jpg,right_2022_09_20_23_55_25_318.jpg,0.4,0.8891602,0.0,24.22353
center_2022_09_20_23_55_25_384.jpg,left_2022_09_20_23_55_25_384.jpg,right_2022_09_20_23_55_25_384.jpg,0.5500001,1.0,0.0,24.67817
center_2022_09_20_23_55_25_453.jpg,left_2022_09_20_23_55_25_453.jpg,right_2022_09_20_23_55_25_453.jpg,0.7,0.9652732,0.0,25.10068
center_2022_09_20_23_55_25_523.jpg,left_2022_09_20_23_55_25_523.jpg,right_2022_09_20_23_55_25_523.jpg,0.9000002,0.7250971,0.0,25.44597
center_2022_09_20_23_55_25_595.jpg,left_2022_09_20_23_55_25_595.jpg,right_2022_09_20_23_55_25_595.jpg,0.0,0.5300905,0.0,25.57817
center_2022_09_20_23_55_25_739.jpg,left_2022_09_20_23_55_25_739.jpg,right_2022_09_20_23_55_25_739.jpg,0.05,0.06099422,0.0,25.60884
center_2022_09_20_23_55_25_810.jpg,left_2022_09_20_23_55_25_810.jpg,right_2022_09_20_23_55_25_810.jpg,0.2,0.0576789,0.0,25.46022
center_2022_09_20_23_55_25_880.jpg,left_2022_09_20_23_55_25_880.jpg,right_2022_09_20_23_55_25_880.jpg,0.4,0.2877726,0.0,25.3704
center_2022_09_20_23_55_25_950.jpg,left_2022_09_20_23_55_25_950.jpg,right_2022_09_20_23_55_25_950.jpg,0.5500001,0.4641819,0.0,25.39235
center_2022_09_20_23_55_26_023.jpg,left_2022_09_20_23_55_26_023.jpg,right_2022_09_20_23_55_26_023.jpg,0.7500002,0.7171695,0.0,25.53819
center_2022_09_20_23_55_26_090.jpg,left_2022_09_20_23_55_26_090.jpg,right_2022_09_20_23_55_26_090.jpg,0.9000002,0.8977163,0.0,25.75406
center_2022_09_20_23_55_26_227.jpg,left_2022_09_20_23_55_26_227.jpg,right_2022_09_20_23_55_26_227.jpg,0.05,0.8363479,0.0,26.66027
center_2022_09_20_23_55_26_295.jpg,left_2022_09_20_23_55_26_295.jpg,right_2022_09_20_23_55_26_295.jpg,0.2,0.6475402,0.0,27.04543
center_2022_09_20_23_55_26_365.jpg,left_2022_09_20_23_55_26_365.jpg,right_2022_09_20_23_55_26_365.jpg,0.4,0.6676978,0.0,27.39635
center_2022_09_20_23_55_26_435.jpg,left_2022_09_20_23_55_26_435.jpg,right_2022_09_20_23_55_26_435.jpg,0.5500001,0.8567188,0.0,27.70854
center_2022_09_20_23_55_26_510.jpg,left_2022_09_20_23_55_26_510.jpg,right_2022_09_20_23_55_26_510.jpg,0.7500002,1.0,0.0,28.21425
center_2022_09_20_23_55_26_578.jpg,left_2022_09_20_23_55_26_578.jpg,right_2022_09_20_23_55_26_578.jpg,0.9500002,1.0,0.0,28.65818
center_2022_09_20_23_55_26_650.jpg,left_2022_09_20_23_55_26_650.jpg,right_2022_09_20_23_55_26_650.jpg,1.0,1.0,0.0,28.96503
center_2022_09_20_23_55_26_722.jpg,left_2022_09_20_23_55_26_722.jpg,right_2022_09_20_23_55_26_722.jpg,1.0,1.0,0.0,29.02556
center_2022_09_20_23_55_27_078.jpg,left_2022_09_20_23_55_27_078.jpg,right_2022_09_20_23_55_27_078.jpg,-0.2,1.0,0.0,29.71408
center_2022_09_20_23_55_27_491.jpg,left_2022_09_20_23_55_27_491.jpg,right_2022_09_20_23_55_27_491.jpg,-0.15,1.0,0.0,29.00126
center_2022_09_20_23_55_27_559.jpg,left_2022_09_20_23_55_27_559.jpg,right_2022_09_20_23_55_27_559.jpg,-0.35,1.0,0.0,29.79841
center_2022_09_20_23_55_27_694.jpg,left_2022_09_20_23_55_27_694.jpg,right_2022_09_20_23_55_27_694.jpg,-0.1,1.0,0.0,30.10956
center_2022_09_20_23_55_27_766.jpg,left_2022_09_20_23_55_27_766.jpg,right_2022_09_20_23_55_27_766.jpg,-0.3,1.0,0.0,30.00582
center_2022_09_20_23_55_27_908.jpg,left_2022_09_20_23_55_27_908.jpg,right_2022_09_20_23_55_27_908.jpg,-0.1,1.0,0.0,30.08398
center_2022_09_20_23_55_27_979.jpg,left_2022_09_20_23_55_27_979.jpg,right_2022_09_20_23_55_27_979.jpg,-0.3,1.0,0.0,29.93131
center_2022_09_20_23_55_28_049.jpg,left_2022_09_20_23_55_28_049.jpg,right_2022_09_20_23_55_28_049.jpg,-0.45,0.9624346,0.0,29.88084
center_2022_09_20_23_55_28_121.jpg,left_2022_09_20_23_55_28_121.jpg,right_2022_09_20_23_55_28_121.jpg,-0.6500001,0.7098703,0.0,29.59062
center_2022_09_20_23_55_28_192.jpg,left_2022_09_20_23_55_28_192.jpg,right_2022_09_20_23_55_28_192.jpg,-0.8000001,0.5339006,0.0,29.33401
center_2022_09_20_23_55_28_260.jpg,left_2022_09_20_23_55_28_260.jpg,right_2022_09_20_23_55_28_260.jpg,-1.0,0.2925376,0.0,28.91565
center_2022_09_20_23_55_28_327.jpg,left_2022_09_20_23_55_28_327.jpg,right_2022_09_20_23_55_28_327.jpg,-1.0,0.1105888,0.0,28.56672
center_2022_09_20_23_55_28_394.jpg,left_2022_09_20_23_55_28_394.jpg,right_2022_09_20_23_55_28_394.jpg,-1.0,0.0,0.0,28.23432
center_2022_09_20_23_55_28_802.jpg,left_2022_09_20_23_55_28_802.jpg,right_2022_09_20_23_55_28_802.jpg,-0.15,0.871262,0.0,29.03189
center_2022_09_20_23_55_28_869.jpg,left_2022_09_20_23_55_28_869.jpg,right_2022_09_20_23_55_28_869.jpg,-0.3,1.0,0.0,29.55035
center_2022_09_20_23_55_29_002.jpg,left_2022_09_20_23_55_29_002.jpg,right_2022_09_20_23_55_29_002.jpg,0.0,1.0,0.0,30.19098
center_2022_09_20_23_55_29_069.jpg,left_2022_09_20_23_55_29_069.jpg,right_2022_09_20_23_55_29_069.jpg,-0.05,1.0,0.0,30.19082
center_2022_09_20_23_55_29_138.jpg,left_2022_09_20_23_55_29_138.jpg,right_2022_09_20_23_55_29_138.jpg,-0.25,1.0,0.0,30.17685
center_2022_09_20_23_55_29_204.jpg,left_2022_09_20_23_55_29_204.jpg,right_2022_09_20_23_55_29_204.jpg,-0.4,1.0,0.0,30.15908
center_2022_09_20_23_55_29_625.jpg,left_2022_09_20_23_55_29_625.jpg,right_2022_09_20_23_55_29_625.jpg,0.1,1.0,0.0,30.18725
center_2022_09_20_23_55_30_330.jpg,left_2022_09_20_23_55_30_330.jpg,right_2022_09_20_23_55_30_330.jpg,0.0,0.2443214,0.0,30.00727
center_2022_09_20_23_55_30_679.jpg,left_2022_09_20_23_55_30_679.jpg,right_2022_09_20_23_55_30_679.jpg,0.2,0.0,0.0,29.03656
center_2022_09_20_23_55_31_160.jpg,left_2022_09_20_23_55_31_160.jpg,right_2022_09_20_23_55_31_160.jpg,0.0,0.0,0.0,27.66099
center_2022_09_20_23_55_31_228.jpg,left_2022_09_20_23_55_31_228.jpg,right_2022_09_20_23_55_31_228.jpg,0.0,0.0,0.0,27.49401
center_2022_09_20_23_55_31_578.jpg,left_2022_09_20_23_55_31_578.jpg,right_2022_09_20_23_55_31_578.jpg,0.0,0.0,0.0,26.51308
center_2022_09_20_23_55_31_721.jpg,left_2022_09_20_23_55_31_721.jpg,right_2022_09_20_23_55_31_721.jpg,0.0,0.2321088,0.0,26.23386
center_2022_09_20_23_55_32_072.jpg,left_2022_09_20_23_55_32_072.jpg,right_2022_09_20_23_55_32_072.jpg,-0.05,0.5807211,0.0,27.90558
center_2022_09_20_23_55_32_142.jpg,left_2022_09_20_23_55_32_142.jpg,right_2022_09_20_23_55_32_142.jpg,-0.25,0.335337,0.0,28.10811
center_2022_09_20_23_55_32_212.jpg,left_2022_09_20_23_55_32_212.jpg,right_2022_09_20_23_55_32_212.jpg,-0.4,0.0,0.0508272,28.05508
center_2022_09_20_23_55_32_284.jpg,left_2022_09_20_23_55_32_284.jpg,right_2022_09_20_23_55_32_284.jpg,-0.6000001,0.0,0.282825,26.31874
center_2022_09_20_23_55_32_355.jpg,left_2022_09_20_23_55_32_355.jpg,right_2022_09_20_23_55_32_355.jpg,-0.7500002,0.0,0.460533,25.71445
center_2022_09_20_23_55_32_426.jpg,left_2022_09_20_23_55_32_426.jpg,right_2022_09_20_23_55_32_426.jpg,-0.9500002,0.0,0.7110779,24.65732
center_2022_09_20_23_55_32_497.jpg,left_2022_09_20_23_55_32_497.jpg,right_2022_09_20_23_55_32_497.jpg,-1.0,0.0,0.9398222,23.24152
center_2022_09_20_23_55_32_567.jpg,left_2022_09_20_23_55_32_567.jpg,right_2022_09_20_23_55_32_567.jpg,-1.0,0.0,0.8174858,22.69868
center_2022_09_20_23_55_32_638.jpg,left_2022_09_20_23_55_32_638.jpg,right_2022_09_20_23_55_32_638.jpg,-1.0,0.0,0.5899334,22.35801
center_2022_09_20_23_55_33_184.jpg,left_2022_09_20_23_55_33_184.jpg,right_2022_09_20_23_55_33_184.jpg,-0.05,0.08548886,0.0,23.30508
center_2022_09_20_23_55_33_252.jpg,left_2022_09_20_23_55_33_252.jpg,right_2022_09_20_23_55_33_252.jpg,-0.2,0.0,0.0,23.31244
center_2022_09_20_23_55_33_322.jpg,left_2022_09_20_23_55_33_322.jpg,right_2022_09_20_23_55_33_322.jpg,-0.4,0.0,0.0,23.52693
center_2022_09_20_23_55_33_877.jpg,left_2022_09_20_23_55_33_877.jpg,right_2022_09_20_23_55_33_877.jpg,0.2,0.0,0.0,25.18451
center_2022_09_20_23_55_33_946.jpg,left_2022_09_20_23_55_33_946.jpg,right_2022_09_20_23_55_33_946.jpg,0.35,0.0,0.0,25.30417
center_2022_09_20_23_55_34_014.jpg,left_2022_09_20_23_55_34_014.jpg,right_2022_09_20_23_55_34_014.jpg,0.5000001,0.0,0.0,25.17121
center_2022_09_20_23_55_34_083.jpg,left_2022_09_20_23_55_34_083.jpg,right_2022_09_20_23_55_34_083.jpg,0.7,0.0,0.0,25.238
center_2022_09_20_23_55_34_151.jpg,left_2022_09_20_23_55_34_151.jpg,right_2022_09_20_23_55_34_151.jpg,0.8500001,0.0,0.0,25.16988
center_2022_09_20_23_55_34_222.jpg,left_2022_09_20_23_55_34_222.jpg,right_2022_09_20_23_55_34_222.jpg,1.0,0.0,0.0,24.40943
center_2022_09_20_23_55_34_290.jpg,left_2022_09_20_23_55_34_290.jpg,right_2022_09_20_23_55_34_290.jpg,1.0,0.0,0.0,24.16427
center_2022_09_20_23_55_34_359.jpg,left_2022_09_20_23_55_34_359.jpg,right_2022_09_20_23_55_34_359.jpg,0.0,0.0,0.0,24.27479
center_2022_09_20_23_55_34_492.jpg,left_2022_09_20_23_55_34_492.jpg,right_2022_09_20_23_55_34_492.jpg,0.1,0.0,0.0,23.10436
center_2022_09_20_23_55_34_561.jpg,left_2022_09_20_23_55_34_561.jpg,right_2022_09_20_23_55_34_561.jpg,0.3,0.0,0.0,22.88181
center_2022_09_20_23_55_34_629.jpg,left_2022_09_20_23_55_34_629.jpg,right_2022_09_20_23_55_34_629.jpg,0.45,0.0,0.0,22.52932
center_2022_09_20_23_55_34_699.jpg,left_2022_09_20_23_55_34_699.jpg,right_2022_09_20_23_55_34_699.jpg,0.6500001,0.0,0.0,22.21135
center_2022_09_20_23_55_34_769.jpg,left_2022_09_20_23_55_34_769.jpg,right_2022_09_20_23_55_34_769.jpg,0.8000001,0.0,0.0,22.09224
center_2022_09_20_23_55_34_840.jpg,left_2022_09_20_23_55_34_840.jpg,right_2022_09_20_23_55_34_840.jpg,1.0,0.07132649,0.0,21.63945
center_2022_09_20_23_55_34_908.jpg,left_2022_09_20_23_55_34_908.jpg,right_2022_09_20_23_55_34_908.jpg,1.0,0.2584383,0.0,21.2897
center_2022_09_20_23_55_35_182.jpg,left_2022_09_20_23_55_35_182.jpg,right_2022_09_20_23_55_35_182.jpg,0.15,0.3087834,0.0,22.18605
center_2022_09_20_23_55_35_250.jpg,left_2022_09_20_23_55_35_250.jpg,right_2022_09_20_23_55_35_250.jpg,0.3,0.1358658,0.0,22.28578
center_2022_09_20_23_55_35_731.jpg,left_2022_09_20_23_55_35_731.jpg,right_2022_09_20_23_55_35_731.jpg,0.0,0.0,0.0,21.2226
center_2022_09_20_23_55_36_012.jpg,left_2022_09_20_23_55_36_012.jpg,right_2022_09_20_23_55_36_012.jpg,-0.1,0.0,0.0,20.68247
center_2022_09_20_23_55_36_082.jpg,left_2022_09_20_23_55_36_082.jpg,right_2022_09_20_23_55_36_082.jpg,-0.3,0.0,0.0,20.47144
center_2022_09_20_23_55_36_290.jpg,left_2022_09_20_23_55_36_290.jpg,right_2022_09_20_23_55_36_290.jpg,-0.1,0.0,0.0,20.02004
center_2022_09_20_23_55_36_359.jpg,left_2022_09_20_23_55_36_359.jpg,right_2022_09_20_23_55_36_359.jpg,-0.3,0.0,0.0,19.83077
center_2022_09_20_23_55_36_428.jpg,left_2022_09_20_23_55_36_428.jpg,right_2022_09_20_23_55_36_428.jpg,-0.45,0.1636926,0.0,19.36838
center_2022_09_20_23_55_36_498.jpg,left_2022_09_20_23_55_36_498.jpg,right_2022_09_20_23_55_36_498.jpg,-0.6500001,0.3103287,0.0,19.39515
center_2022_09_20_23_55_36_711.jpg,left_2022_09_20_23_55_36_711.jpg,right_2022_09_20_23_55_36_711.jpg,-0.15,0.0,0.0,19.03105
center_2022_09_20_23_55_36_782.jpg,left_2022_09_20_23_55_36_782.jpg,right_2022_09_20_23_55_36_782.jpg,-0.35,0.0,0.0,18.83922
center_2022_09_20_23_55_36_850.jpg,left_2022_09_20_23_55_36_850.jpg,right_2022_09_20_23_55_36_850.jpg,-0.5000001,0.0,0.0,19.05591
center_2022_09_20_23_55_36_920.jpg,left_2022_09_20_23_55_36_920.jpg,right_2022_09_20_23_55_36_920.jpg,-0.7,0.0,0.0,18.76386
center_2022_09_20_23_55_37_059.jpg,left_2022_09_20_23_55_37_059.jpg,right_2022_09_20_23_55_37_059.jpg,-0.05,0.0,0.0,17.98594
center_2022_09_20_23_55_37_128.jpg,left_2022_09_20_23_55_37_128.jpg,right_2022_09_20_23_55_37_128.jpg,-0.2,0.0,0.0,18.35602
center_2022_09_20_23_55_37_197.jpg,left_2022_09_20_23_55_37_197.jpg,right_2022_09_20_23_55_37_197.jpg,-0.35,0.0,0.0,17.73068
center_2022_09_20_23_55_37_611.jpg,left_2022_09_20_23_55_37_611.jpg,right_2022_09_20_23_55_37_611.jpg,-0.15,0.0,0.0,17.41212
center_2022_09_20_23_55_37_679.jpg,left_2022_09_20_23_55_37_679.jpg,right_2022_09_20_23_55_37_679.jpg,-0.35,0.2021727,0.0,17.24561
center_2022_09_20_23_55_37_747.jpg,left_2022_09_20_23_55_37_747.jpg,right_2022_09_20_23_55_37_747.jpg,-0.5000001,0.3756774,0.0,16.87182
center_2022_09_20_23_55_38_088.jpg,left_2022_09_20_23_55_38_088.jpg,right_2022_09_20_23_55_38_088.jpg,-0.15,0.0469929,0.0,17.27976
center_2022_09_20_23_55_38_155.jpg,left_2022_09_20_23_55_38_155.jpg,right_2022_09_20_23_55_38_155.jpg,-0.3,0.235662,0.0,16.75312
center_2022_09_20_23_55_38_710.jpg,left_2022_09_20_23_55_38_710.jpg,right_2022_09_20_23_55_38_710.jpg,0.0,0.4504308,0.0,16.63273
center_2022_09_20_23_55_39_203.jpg,left_2022_09_20_23_55_39_203.jpg,right_2022_09_20_23_55_39_203.jpg,0.0,0.0,0.0,17.24154
center_2022_09_20_23_55_39_408.jpg,left_2022_09_20_23_55_39_408.jpg,right_2022_09_20_23_55_39_408.jpg,0.0,0.0,0.0,16.90374
center_2022_09_20_23_55_39_475.jpg,left_2022_09_20_23_55_39_475.jpg,right_2022_09_20_23_55_39_475.jpg,0.0,0.0,0.0,16.25775
center_2022_09_20_23_55_39_543.jpg,left_2022_09_20_23_55_39_543.jpg,right_2022_09_20_23_55_39_543.jpg,0.0,0.0,0.0,16.1244
center_2022_09_20_23_55_39_746.jpg,left_2022_09_20_23_55_39_746.jpg,right_2022_09_20_23_55_39_746.jpg,0.0,0.1608477,0.0,15.83108
center_2022_09_20_23_55_40_374.jpg,left_2022_09_20_23_55_40_374.jpg,right_2022_09_20_23_55_40_374.jpg,0.0,0.0,0.0,16.26583
center_2022_09_20_23_55_40_790.jpg,left_2022_09_20_23_55_40_790.jpg,right_2022_09_20_23_55_40_790.jpg,-0.1,0.0,0.0,15.09561
center_2022_09_20_23_55_40_861.jpg,left_2022_09_20_23_55_40_861.jpg,right_2022_09_20_23_55_40_861.jpg,-0.3,0.0,0.0,14.94096
center_2022_09_20_23_55_40_928.jpg,left_2022_09_20_23_55_40_928.jpg,right_2022_09_20_23_55_40_928.jpg,0.0,0.0,0.0,15.34068
center_2022_09_20_23_55_41_206.jpg,left_2022_09_20_23_55_41_206.jpg,right_2022_09_20_23_55_41_206.jpg,0.0,0.1330944,0.0,14.93798
center_2022_09_20_23_55_41_275.jpg,left_2022_09_20_23_55_41_275.jpg,right_2022_09_20_23_55_41_275.jpg,-0.1,0.3162381,0.0,14.42463
center_2022_09_20_23_55_41_346.jpg,left_2022_09_20_23_55_41_346.jpg,right_2022_09_20_23_55_41_346.jpg,-0.3,0.553845,0.0,14.71536
center_2022_09_20_23_55_41_623.jpg,left_2022_09_20_23_55_41_623.jpg,right_2022_09_20_23_55_41_623.jpg,-0.05,0.2044535,0.0,16.55028
center_2022_09_20_23_55_41_691.jpg,left_2022_09_20_23_55_41_691.jpg,right_2022_09_20_23_55_41_691.jpg,-0.2,0.02660955,0.0,16.32763
center_2022_09_20_23_55_41_760.jpg,left_2022_09_20_23_55_41_760.jpg,right_2022_09_20_23_55_41_760.jpg,-0.4,0.0783276,0.0,16.17425
center_2022_09_20_23_55_41_828.jpg,left_2022_09_20_23_55_41_828.jpg,right_2022_09_20_23_55_41_828.jpg,-0.5500001,0.2591829,0.0,16.19546
center_2022_09_20_23_55_42_030.jpg,left_2022_09_20_23_55_42_030.jpg,right_2022_09_20_23_55_42_030.jpg,0.0,0.1252005,0.0,16.58508
center_2022_09_20_23_55_42_172.jpg,left_2022_09_20_23_55_42_172.jpg,right_2022_09_20_23_55_42_172.jpg,-0.05,0.0,0.0,16.22923
center_2022_09_20_23_55_42_242.jpg,left_2022_09_20_23_55_42_242.jpg,right_2022_09_20_23_55_42_242.jpg,-0.25,0.0,0.0,16.09153
center_2022_09_20_23_55_42_311.jpg,left_2022_09_20_23_55_42_311.jpg,right_2022_09_20_23_55_42_311.jpg,-0.4,0.0,0.0,16.05863
center_2022_09_20_23_55_42_379.jpg,left_2022_09_20_23_55_42_379.jpg,right_2022_09_20_23_55_42_379.jpg,-0.6000001,0.200454,0.0,15.85751
center_2022_09_20_23_55_42_583.jpg,left_2022_09_20_23_55_42_583.jpg,right_2022_09_20_23_55_42_583.jpg,-0.05,0.0,0.0,15.59083
center_2022_09_20_23_55_42_654.jpg,left_2022_09_20_23_55_42_654.jpg,right_2022_09_20_23_55_42_654.jpg,-0.2,0.1131363,0.0,15.41663
center_2022_09_20_23_55_42_724.jpg,left_2022_09_20_23_55_42_724.jpg,right_2022_09_20_23_55_42_724.jpg,-0.4,0.3587619,0.0,15.53022
center_2022_09_20_23_55_42_795.jpg,left_2022_09_20_23_55_42_795.jpg,right_2022_09_20_23_55_42_795.jpg,-0.5500001,0.5340663,0.0,15.67285
center_2022_09_20_23_55_42_862.jpg,left_2022_09_20_23_55_42_862.jpg,right_2022_09_20_23_55_42_862.jpg,-0.7500002,0.7738245,0.0,16.00618
center_2022_09_20_23_55_42_932.jpg,left_2022_09_20_23_55_42_932.jpg,right_2022_09_20_23_55_42_932.jpg,-0.9000002,0.6376486,0.0,16.46416
center_2022_09_20_23_55_43_344.jpg,left_2022_09_20_23_55_43_344.jpg,right_2022_09_20_23_55_43_344.jpg,0.0,0.1666986,0.0,16.12278
center_2022_09_20_23_55_43_618.jpg,left_2022_09_20_23_55_43_618.jpg,right_2022_09_20_23_55_43_618.jpg,0.0,0.1597188,0.0,16.98657
center_2022_09_20_23_55_43_752.jpg,left_2022_09_20_23_55_43_752.jpg,right_2022_09_20_23_55_43_752.jpg,0.0,0.0,0.0,16.81106
center_2022_09_20_23_55_43_820.jpg,left_2022_09_20_23_55_43_820.jpg,right_2022_09_20_23_55_43_820.jpg,0.1,0.0,0.0,16.67024
center_2022_09_20_23_55_43_887.jpg,left_2022_09_20_23_55_43_887.jpg,right_2022_09_20_23_55_43_887.jpg,0.25,0.0,0.0,16.548
center_2022_09_20_23_55_43_958.jpg,left_2022_09_20_23_55_43_958.jpg,right_2022_09_20_23_55_43_958.jpg,0.45,0.0,0.0,16.34691
center_2022_09_20_23_55_44_025.jpg,left_2022_09_20_23_55_44_025.jpg,right_2022_09_20_23_55_44_025.jpg,0.6000001,0.0,0.0,16.17978
center_2022_09_20_23_55_44_234.jpg,left_2022_09_20_23_55_44_234.jpg,right_2022_09_20_23_55_44_234.jpg,0.05,0.0,0.0,15.78667
center_2022_09_20_23_55_44_304.jpg,left_2022_09_20_23_55_44_304.jpg,right_2022_09_20_23_55_44_304.jpg,0.25,0.0,0.0,15.63373
center_2022_09_20_23_55_44_374.jpg,left_2022_09_20_23_55_44_374.jpg,right_2022_09_20_23_55_44_374.jpg,0.4,0.0,0.0,15.49465
center_2022_09_20_23_55_44_441.jpg,left_2022_09_20_23_55_44_441.jpg,right_2022_09_20_23_55_44_441.jpg,0.6000001,0.0,0.0,15.282
center_2022_09_20_23_55_44_720.jpg,left_2022_09_20_23_55_44_720.jpg,right_2022_09_20_23_55_44_720.jpg,0.2,0.0,0.0,14.75608
center_2022_09_20_23_55_44_788.jpg,left_2022_09_20_23_55_44_788.jpg,right_2022_09_20_23_55_44_788.jpg,0.35,0.0,0.0,14.65323
center_2022_09_20_23_55_44_858.jpg,left_2022_09_20_23_55_44_858.jpg,right_2022_09_20_23_55_44_858.jpg,0.5500001,0.0,0.0,14.4499
center_2022_09_20_23_55_44_928.jpg,left_2022_09_20_23_55_44_928.jpg,right_2022_09_20_23_55_44_928.jpg,0.7,0.0,0.0,14.27201
center_2022_09_20_23_55_45_205.jpg,left_2022_09_20_23_55_45_205.jpg,right_2022_09_20_23_55_45_205.jpg,-0.1,0.2888931,0.0,13.87922
center_2022_09_20_23_55_45_273.jpg,left_2022_09_20_23_55_45_273.jpg,right_2022_09_20_23_55_45_273.jpg,-0.25,0.4595655,0.0,14.07848
center_2022_09_20_23_55_45_341.jpg,left_2022_09_20_23_55_45_341.jpg,right_2022_09_20_23_55_45_341.jpg,-0.45,0.6989883,0.0,14.44826
